City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Harare,ZW,2022-05-12 06:06:51,-17.8294,31.0539,60.82,85,0,4.94,clear sky
527,Marsh Harbour,BS,2022-05-12 06:06:52,26.5412,-77.0636,72.81,70,5,6.4,clear sky
528,Rocha,UY,2022-05-12 06:06:52,-34.4833,-54.3333,53.94,71,91,5.7,overcast clouds
529,Alta Floresta,BR,2022-05-12 06:06:53,-9.8756,-56.0861,69.21,85,90,3.42,overcast clouds
530,Malanje,AO,2022-05-12 06:06:54,-9.5402,16.341,63.73,72,71,3.31,broken clouds
531,Tuy Hoa,VN,2022-05-12 06:06:54,13.0833,109.3,90.1,64,25,13.85,scattered clouds
532,Bandarbeyla,SO,2022-05-12 06:06:55,9.4942,50.8122,88.97,56,100,11.39,overcast clouds
533,Flic En Flac,MU,2022-05-12 06:06:56,-20.2742,57.3631,80.53,73,5,3.69,light rain
534,Varzea Grande,BR,2022-05-12 06:06:56,-15.6467,-56.1325,73.27,88,0,6.91,clear sky
535,Kalabo,ZM,2022-05-12 06:06:57,-14.97,22.6814,63.23,54,0,4.68,clear sky
536,Tautira,PF,2022-05-12 06:06:58,-17.7333,-149.15,81.27,78,68,18.01,light rain
537,Husavik,IS,2022-05-12 06:06:59,66.0449,-17.3389,31.95,92,100,8.84,light snow
538,Sheregesh,RU,2022-05-12 06:07:00,52.9209,87.9869,65.03,18,2,5.61,clear sky
539,San Carlos De Bariloche,AR,2022-05-12 06:07:00,-41.1456,-71.3082,43.9,96,100,4.27,overcast clouds
540,Zaraza,VE,2022-05-12 06:07:01,9.3503,-65.3245,80.96,62,76,6.89,broken clouds
541,Mandalgovi,MN,2022-05-12 06:07:02,45.7625,106.2708,43.7,26,4,26.31,clear sky
542,Bambanglipuro,ID,2022-05-12 06:07:02,-7.95,110.2833,86.38,71,100,8.19,overcast clouds
543,Yenangyaung,MM,2022-05-12 06:07:03,20.4667,94.8833,94.6,41,91,11.77,overcast clouds
544,Blackwater,AU,2022-05-12 06:02:15,-23.5833,148.8833,73.83,79,100,10.07,light rain
545,Kiunga,PG,2022-05-12 06:07:04,-6.1219,141.2906,83.97,79,93,5.28,overcast clouds
546,Praia Da Vitoria,PT,2022-05-12 06:07:05,38.7333,-27.0667,58.75,81,75,6.93,light rain
547,Burnie,AU,2022-05-12 06:07:05,-41.0667,145.9167,62.94,87,100,7.81,moderate rain
548,Leh,IN,2022-05-12 06:07:06,34.1667,77.5833,54.45,39,6,6.49,clear sky
549,Namatanai,PG,2022-05-12 06:07:07,-3.6667,152.4333,84.13,71,63,10.78,broken clouds
550,Richards Bay,ZA,2022-05-12 06:07:08,-28.783,32.0377,70.36,83,95,5.41,light rain
551,Qandala,SO,2022-05-12 06:07:08,11.472,49.8728,87.94,51,38,5.82,scattered clouds
552,Porto Nacional,BR,2022-05-12 06:07:09,-10.7081,-48.4172,71.6,70,5,1.5,clear sky
553,Rotifunk,SL,2022-05-12 06:07:10,8.2333,-12.6833,76.3,94,75,0.92,broken clouds
554,Luang Prabang,LA,2022-05-12 06:07:10,19.8856,102.1347,88.12,62,95,2.93,light rain
555,Puerto Del Rosario,ES,2022-05-12 06:07:11,28.5004,-13.8627,67.75,77,0,13.8,clear sky
556,Umea,SE,2022-05-12 06:07:12,63.8284,20.2597,40.93,100,100,3.44,overcast clouds
557,Prado,BR,2022-05-12 06:07:12,-17.3411,-39.2208,70.5,90,28,7.36,scattered clouds
558,Bereda,ES,2022-05-12 06:07:13,43.2686,-7.5406,58.41,91,100,4.61,overcast clouds
559,Kurilsk,RU,2022-05-12 06:08:14,45.2333,147.8833,51.21,82,50,8.55,scattered clouds
560,Ca Mau,VN,2022-05-12 06:03:28,9.1769,105.15,92.68,54,70,7.7,broken clouds
561,Laguna,US,2022-05-12 06:08:15,38.421,-121.4238,56.61,66,0,11.5,clear sky
562,Marsabit,KE,2022-05-12 06:08:15,2.3284,37.9899,68.36,59,42,18.34,scattered clouds
563,Kumluca,TR,2022-05-12 06:08:16,36.3703,30.2869,70.43,46,0,1.77,clear sky
564,Agua Verde,MX,2022-05-12 06:08:16,22.9,-106.05,73.49,78,19,1.95,few clouds
565,Shimoda,JP,2022-05-12 06:08:17,34.6667,138.95,68.11,78,100,6.96,light rain
566,Tabou,CI,2022-05-12 06:08:17,4.423,-7.3528,78.19,87,86,1.07,moderate rain
567,Port Hedland,AU,2022-05-12 06:08:18,-20.3167,118.5667,87.85,23,65,13.8,broken clouds
568,Balagansk,RU,2022-05-12 06:08:18,54.0103,103.0544,59.45,27,21,8.12,few clouds
569,Canon City,US,2022-05-12 06:08:19,38.441,-105.2424,69.01,18,0,3.0,clear sky
570,Sigli,ID,2022-05-12 06:08:19,5.3848,95.9609,88.38,60,82,4.9,broken clouds
571,Adrar,MR,2022-05-12 06:08:20,20.5022,-10.0711,80.85,23,29,8.52,scattered clouds
572,General Roca,AR,2022-05-12 06:08:20,-39.0333,-67.5833,48.83,76,92,6.04,light rain
573,Melfi,IT,2022-05-12 06:08:21,40.9965,15.6514,67.5,68,46,4.81,scattered clouds
574,Laramie,US,2022-05-12 06:08:21,41.3114,-105.5911,51.1,86,0,8.05,clear sky
575,East Northport,US,2022-05-12 06:08:22,40.8768,-73.3246,59.38,80,0,1.99,clear sky
576,Thinadhoo,MV,2022-05-12 06:08:22,0.5333,72.9333,82.9,78,83,14.09,broken clouds
577,Itoman,JP,2022-05-12 06:08:23,26.1247,127.6694,82.42,83,40,18.41,scattered clouds
578,Haimen,CN,2022-05-12 06:08:24,23.1935,116.6142,74.3,96,100,9.06,overcast clouds
579,Panaba,MX,2022-05-12 06:08:24,21.2833,-88.2667,71.6,80,0,7.83,clear sky
580,Skibbereen,IE,2022-05-12 06:08:25,51.55,-9.2667,50.11,85,91,10.4,overcast clouds
581,Astoria,US,2022-05-12 06:07:56,46.1879,-123.8313,47.86,90,100,10.36,light rain
582,Namtsy,RU,2022-05-12 06:08:25,62.7161,129.6658,49.12,56,64,3.85,broken clouds
583,Fort-Shevchenko,KZ,2022-05-12 06:08:26,44.5086,50.263,58.75,67,71,15.86,broken clouds
584,Alibag,IN,2022-05-12 06:08:26,18.6411,72.8792,89.67,68,96,15.35,overcast clouds
585,Whittlesea,ZA,2022-05-12 06:08:27,-32.1759,26.8244,51.42,66,3,2.46,clear sky
586,Tessalit,ML,2022-05-12 06:08:27,20.1986,1.0114,80.19,10,0,9.1,clear sky
587,Hami,CN,2022-05-12 06:08:28,42.8,93.45,76.6,11,21,6.06,few clouds
588,Khandyga,RU,2022-05-12 06:08:28,62.6667,135.6,37.89,96,11,2.82,few clouds
589,Caldwell,US,2022-05-12 06:08:29,43.6629,-116.6874,49.15,65,0,3.44,clear sky
590,Kenora,CA,2022-05-12 06:08:30,49.8167,-94.4337,50.77,87,100,8.99,overcast clouds
591,Acapulco,MX,2022-05-12 06:06:46,16.8634,-99.8901,80.42,83,75,2.3,broken clouds
592,Krasnovishersk,RU,2022-05-12 06:08:30,60.4078,57.082,51.12,56,67,10.96,broken clouds
593,El Doncello,CO,2022-05-12 06:08:31,1.6782,-75.2847,71.62,97,79,2.93,broken clouds
594,Belaya Gora,RU,2022-05-12 06:08:31,68.5333,146.4167,33.66,86,60,9.78,broken clouds
595,Payakumbuh,ID,2022-05-12 06:08:32,-0.2202,100.6308,81.37,64,91,4.63,overcast clouds
596,Kaeo,NZ,2022-05-12 06:08:32,-35.1,173.7833,55.33,82,0,5.21,clear sky
597,Youghal,IE,2022-05-12 06:08:33,51.95,-7.8506,48.09,97,56,6.42,broken clouds
598,Upington,ZA,2022-05-12 06:08:33,-28.4478,21.2561,57.63,23,0,1.83,clear sky
599,Kozhva,RU,2022-05-12 06:08:34,65.1073,57.0459,52.48,82,99,7.0,overcast clouds
600,Talnakh,RU,2022-05-12 06:08:35,69.4865,88.3972,33.21,100,100,5.84,light snow
601,Payson,US,2022-05-12 06:08:35,40.0444,-111.7321,54.88,35,63,19.57,broken clouds
602,Magadan,RU,2022-05-12 06:08:36,59.5667,150.8,49.53,77,93,6.35,overcast clouds
603,Kerema,PG,2022-05-12 06:08:36,-7.9631,145.7785,86.23,71,98,7.11,moderate rain
604,Limbang,MY,2022-05-12 06:08:36,4.75,115.0,89.71,92,100,1.54,overcast clouds
605,Campo De Criptana,ES,2022-05-12 06:09:37,39.4046,-3.1249,58.15,49,99,11.77,overcast clouds
606,Nicoya,CR,2022-05-12 06:09:38,10.1483,-85.452,79.09,80,51,3.78,broken clouds
607,Katobu,ID,2022-05-12 06:09:38,-4.9408,122.5276,84.72,76,84,1.79,broken clouds
608,Camana,PE,2022-05-12 06:09:39,-16.6228,-72.7111,64.83,82,8,7.23,clear sky
609,Tazovskiy,RU,2022-05-12 06:09:39,67.4667,78.7,33.91,99,88,7.4,overcast clouds
610,Westport,US,2022-05-12 06:06:35,41.1415,-73.3579,60.28,85,0,5.75,clear sky
611,Najran,SA,2022-05-12 06:09:40,17.4924,44.1277,86.09,15,0,8.57,clear sky
612,Dafeng,CN,2022-05-12 06:09:40,23.4517,108.5881,72.9,87,100,5.84,overcast clouds
613,Ivdel,RU,2022-05-12 06:09:41,60.6911,60.4206,50.04,73,100,7.49,overcast clouds
614,Unidad,PH,2022-05-12 06:09:41,8.535,126.2306,86.22,67,99,6.87,overcast clouds
615,Tucupita,VE,2022-05-12 06:09:42,9.0622,-62.051,71.35,93,9,3.2,clear sky
616,Socorro,US,2022-05-12 06:09:42,31.6546,-106.3033,85.21,10,20,18.41,few clouds
617,Charcas,MX,2022-05-12 06:09:43,23.1333,-101.1167,61.81,77,25,7.78,scattered clouds
618,Koulikoro,ML,2022-05-12 06:09:43,14.0,-7.75,75.94,9,32,2.44,scattered clouds
619,College,US,2022-05-12 06:06:56,64.8569,-147.8028,46.38,50,75,6.91,broken clouds
620,Kilindoni,TZ,2022-05-12 06:09:44,-7.9139,39.6668,80.31,74,24,15.52,few clouds
621,Kant,IN,2022-05-12 06:09:45,27.8,79.8,105.93,20,0,2.24,clear sky
622,Qinhuangdao,CN,2022-05-12 06:09:45,39.9317,119.5883,59.32,41,100,6.93,overcast clouds
623,Pontarlier,FR,2022-05-12 06:09:46,46.8333,6.25,57.34,62,50,5.26,scattered clouds
624,Dongsheng,CN,2022-05-12 06:09:46,39.8161,109.9776,48.33,23,100,9.82,overcast clouds
625,Elizabeth City,US,2022-05-12 06:09:44,36.2946,-76.2511,57.02,97,100,12.66,mist
626,Iberia,US,2022-05-12 06:09:47,29.9502,-91.7507,73.47,83,0,0.0,clear sky
627,Labuhan,ID,2022-05-12 06:09:48,-6.8844,112.2051,86.88,65,100,3.31,overcast clouds
628,Gazimurskiy Zavod,RU,2022-05-12 06:09:48,51.5461,118.3266,42.15,45,100,7.61,overcast clouds
629,Vinukonda,IN,2022-05-12 06:08:10,16.05,79.75,82.11,82,100,9.24,overcast clouds
630,Bridgetown,BB,2022-05-12 06:09:49,13.1,-59.6167,79.29,78,40,18.41,scattered clouds
631,Poso,ID,2022-05-12 06:09:49,-1.3959,120.7524,86.95,71,94,5.66,overcast clouds
632,Roebourne,AU,2022-05-12 06:09:50,-20.7833,117.1333,82.4,38,48,14.2,scattered clouds
633,Sao Sebastiao,BR,2022-05-12 06:09:09,-23.76,-45.4097,69.48,93,83,7.18,light rain
634,Tongliao,CN,2022-05-12 06:09:51,43.6125,122.2653,61.59,16,41,9.86,scattered clouds
635,Ures,MX,2022-05-12 06:09:51,29.4333,-110.4,73.35,20,48,3.09,scattered clouds
636,Karasjok,NO,2022-05-12 06:09:52,69.4719,25.5112,35.53,100,100,5.53,overcast clouds
637,Baoding,CN,2022-05-12 06:09:52,38.8511,115.4903,66.34,45,99,6.26,overcast clouds
638,Vila Do Maio,CV,2022-05-12 06:09:53,15.1333,-23.2167,71.04,88,16,18.37,few clouds
639,Korla,CN,2022-05-12 06:09:54,41.7597,86.1469,76.59,18,70,25.81,broken clouds
640,Ziro,IN,2022-05-12 06:09:54,27.6333,93.8333,67.15,75,85,3.24,overcast clouds
641,Naantali,FI,2022-05-12 06:09:55,60.4674,22.0243,50.07,87,100,8.05,overcast clouds
642,Quelimane,MZ,2022-05-12 06:09:55,-17.8786,36.8883,72.36,78,0,2.66,clear sky
643,Rocky Mountain House,CA,2022-05-12 06:09:56,52.3668,-114.9188,39.65,81,90,3.58,overcast clouds
644,Manaquiri,BR,2022-05-12 06:09:57,-3.3167,-60.35,81.05,90,93,1.97,overcast clouds
645,Moryakovskiy Zaton,RU,2022-05-12 06:09:57,56.6956,84.6467,68.86,20,88,8.21,overcast clouds
646,Miri,MY,2022-05-12 06:09:58,4.4148,114.0089,86.18,70,100,5.73,overcast clouds
647,Domodossola,IT,2022-05-12 06:09:58,46.1165,8.2931,68.41,80,45,1.99,scattered clouds
648,Ugoofaaru,MV,2022-05-12 06:09:59,5.6667,73.0,83.34,79,64,16.87,broken clouds
649,Leshukonskoye,RU,2022-05-12 06:09:59,64.8989,45.7622,52.54,81,100,6.4,overcast clouds
650,Cururupu,BR,2022-05-12 06:10:00,-1.8283,-44.8683,72.73,99,87,2.37,overcast clouds
651,Santa Maria,BR,2022-05-12 06:09:03,-29.6842,-53.8069,50.29,95,1,1.07,clear sky
652,Moree,AU,2022-05-12 06:11:01,-29.4667,149.85,66.22,88,100,5.75,light rain
653,Aykhal,RU,2022-05-12 06:11:02,66.0,111.5,36.84,100,100,21.21,moderate rain
654,Tahe,CN,2022-05-12 06:11:02,52.3333,124.7333,52.14,26,63,5.3,broken clouds
655,Tiznit,MA,2022-05-12 06:11:03,29.5833,-9.5,68.07,59,85,3.98,light rain
656,Ust-Uda,RU,2022-05-12 06:11:04,54.1742,103.0304,61.25,26,21,7.2,few clouds
657,Sao Joao Dos Patos,BR,2022-05-12 06:11:04,-6.495,-43.7022,72.79,84,96,2.1,overcast clouds
658,Kibala,TD,2022-05-12 06:11:05,9.1104,18.3463,83.73,53,100,8.79,overcast clouds
659,Coolum Beach,AU,2022-05-12 06:11:06,-26.5333,153.1,74.1,95,100,14.34,light rain
660,Reyes,BO,2022-05-12 06:11:06,-14.3167,-67.3833,68.76,99,100,2.73,overcast clouds
661,Payo,ID,2022-05-12 06:11:07,-3.7508,103.6372,92.32,58,100,0.45,overcast clouds
662,Barabinsk,RU,2022-05-12 06:11:08,55.3571,78.357,68.63,19,52,5.75,broken clouds
663,Rudbar,AF,2022-05-12 06:11:08,30.15,62.6,94.21,8,0,5.64,clear sky
664,Kalat,PK,2022-05-12 06:11:09,29.0225,66.5916,81.23,9,0,17.45,clear sky
665,Dwarka,IN,2022-05-12 06:11:10,22.2394,68.9678,88.23,61,6,16.89,clear sky
666,Rosarito,MX,2022-05-12 06:10:12,32.3333,-117.0333,59.97,50,0,10.36,clear sky
667,Falesti,MD,2022-05-12 06:11:10,47.5736,27.7092,66.47,58,44,7.65,scattered clouds
668,Aswan,EG,2022-05-12 06:11:11,24.0934,32.907,88.84,15,1,15.95,clear sky
669,Tual,ID,2022-05-12 06:07:28,-5.6667,132.75,84.13,74,100,5.82,overcast clouds
670,Hettstedt,DE,2022-05-12 06:11:12,51.65,11.5,59.95,81,47,13.2,scattered clouds
671,Halifax,CA,2022-05-12 06:09:04,44.6453,-63.5724,49.69,96,94,1.99,overcast clouds
672,San Patricio,US,2022-05-12 06:11:12,28.017,-97.5169,80.46,90,30,8.14,scattered clouds
673,Kriel,ZA,2022-05-12 06:11:13,-26.2739,29.2253,49.8,50,37,2.28,scattered clouds
674,Christchurch,NZ,2022-05-12 06:10:59,-43.5333,172.6333,53.94,74,30,3.44,scattered clouds
675,Bayir,TR,2022-05-12 06:11:14,37.2687,28.2167,55.92,53,0,3.76,clear sky
676,Tehachapi,US,2022-05-12 06:11:14,35.1322,-118.449,48.4,49,7,7.0,clear sky
677,Cordoba,AR,2022-05-12 06:08:57,-31.4135,-64.1811,59.76,78,0,6.91,clear sky
678,Mackay,AU,2022-05-12 06:11:15,-21.15,149.2,77.68,84,98,6.71,moderate rain
679,Ryotsu,JP,2022-05-12 06:11:15,38.0833,138.4333,67.46,64,100,4.99,overcast clouds
680,Akyab,MM,2022-05-12 06:11:16,20.15,92.9,81.79,74,100,1.72,light rain
681,Rincon,US,2022-05-12 06:11:16,32.296,-81.2354,66.85,82,0,3.44,clear sky
682,Kulhudhuffushi,MV,2022-05-12 06:11:17,6.6221,73.07,83.79,77,55,16.28,broken clouds
683,Ostrovnoy,RU,2022-05-12 06:11:17,68.0531,39.5131,43.0,90,70,18.5,broken clouds
684,Hammerfest,NO,2022-05-12 06:11:18,70.6634,23.6821,34.25,100,100,0.0,light rain and snow
685,Karymskoye,RU,2022-05-12 06:11:19,51.6167,114.35,44.44,70,100,11.54,overcast clouds
686,Da Nang,VN,2022-05-12 06:11:19,16.0678,108.2208,93.18,55,20,8.05,few clouds
687,Kathu,TH,2022-05-12 06:11:20,7.9178,98.3332,86.7,99,97,17.45,light rain
688,Bardiyah,LY,2022-05-12 06:11:20,31.7561,25.0865,66.45,69,100,10.85,overcast clouds
689,Teya,RU,2022-05-12 06:11:21,60.3778,92.6267,56.26,48,58,5.99,broken clouds
690,Port Alberni,CA,2022-05-12 06:10:22,49.2413,-124.8028,46.11,92,100,1.99,overcast clouds
691,Bitung,ID,2022-05-12 06:08:08,1.4451,125.1824,88.65,78,96,2.33,overcast clouds
692,Trairi,BR,2022-05-12 06:11:22,-3.2778,-39.2689,74.73,95,98,6.69,overcast clouds
693,Tungor,RU,2022-05-12 06:11:22,53.3808,142.9564,36.16,90,99,13.47,overcast clouds
694,Hambantota,LK,2022-05-12 06:11:23,6.1241,81.1185,85.3,71,79,21.34,broken clouds
695,Daloa,CI,2022-05-12 06:12:24,6.8774,-6.4502,72.57,99,100,2.62,overcast clouds
696,Nouadhibou,MR,2022-05-12 06:12:24,20.931,-17.0347,65.95,84,10,16.8,clear sky
697,Marystown,CA,2022-05-12 06:07:46,47.1666,-55.1483,46.85,100,100,7.02,overcast clouds
698,Forestville,US,2022-05-12 06:12:25,38.8451,-76.875,58.86,89,0,0.0,clear sky
699,Oranjemund,NA,2022-05-12 06:12:25,-28.55,16.4333,54.23,94,6,4.74,clear sky
700,Chhatak,BD,2022-05-12 06:12:26,25.0333,91.6667,84.31,74,83,5.19,broken clouds
701,Khorramabad,IR,2022-05-12 06:12:26,33.4878,48.3558,69.4,21,3,4.65,clear sky
